"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Urval-provtyp-laboratoriemedicin","Urval-provtyp-laboratoriemedicin","","","",0,*,"","","","","Urval provtyp laboratoriemedicin","Urval ur Snomed CT (OID: 1.2.752.116.2.1.1) för att beskriva provtyp inom laboratoriemedicin.

OID: 1.2.752.129.5.1.13
Refset-ID: 500121000057102","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
